,Dc,Dt,NSpc,NSt,Sc,St,Wc,Wt
90933,,,,,4.5166,11.29982847,,
90934,,,,,4.525,11.43946043,,
90935,,,,,4.5159,11.73587395,,
90936,,,,,4.5221,12.0752638,,
90937,,,,,4.5129,12.39175195,,
90938,,,,,4.5273,12.63103024,,
90939,,,,,4.5378,12.76813123,,
90940,,,,,4.5312,12.81461392,,
90941,,,,,4.5181,12.98357332,,
90942,,,,,4.5288,13.30294822,,
90943,,,,,4.5191,13.79423739,,
90944,,,,,4.5093,14.34113304,,
90945,,,,,4.5221,14.76258383,,
90946,,,,,4.5137,14.96254879,,
90947,,,,,4.5109,14.99995427,,
90948,,,,,4.5163,14.9674927,,
90949,,,,,4.5218,14.96718387,,
90950,,,,,4.5175,15.12659467,,
90951,,,,,4.5189,15.43389672,,
90952,,,,,4.5169999999999995,15.85408977,,
90953,,,,,4.5289,16.33233837,,
90954,,,,,4.5265,16.82134313,,
90955,,,,,4.5339,17.15823546,,
90956,,,,,4.5349,17.19962104,,
90957,,,,,4.5263,16.9446862,,
90958,,,,,4.5355,16.46034577,,
90959,,,,,4.5259,15.87410029,,
90960,,,,,4.5155,15.3861568,,
90961,,,,,4.5055,15.10271755,,
90962,,,,,4.5128,15.03401348,,
90963,,,,,4.5222,15.05268477,,
90964,,,,,4.5253,14.99728661,,
90965,,,,,4.5123,14.72101655,,
90966,,,,,4.5214,14.25072996,,
90967,,,,,4.5224,13.72689302,,
90968,,,,,4.5213,13.30784912,,
90969,,,,,4.5318,13.14099817,,
90970,,,,,4.5056,13.37251587,,
90971,,,,,4.5207,13.95770029,,
90972,,,,,4.5172,14.62678445,,
90973,,,,,4.5288,15.064183600000002,,
90974,,,,,4.5288,15.29032115,,
90975,,,,,4.5269,15.388631400000001,,
90976,,,,,4.5381,15.39386609,,
90977,,,,,4.5224,15.35494323,,
90978,,,,,4.5397,15.327458300000002,,
90979,,,,,4.5317,15.30572819,,
90980,,,,,4.5408,15.39068132,,
90981,,,,,4.5279,15.56772167,,
90982,,,,,4.5241,15.54729579,,
90983,,,,,4.5385,15.37337906,,
90984,,,,,4.532,15.13391384,,
90985,,,,,4.5259,14.87525873,,
90986,,,,,4.5406,14.64780706,,
90987,,,,,4.5263,14.49023492,,
90988,,,,,4.5333,14.44850696,,
90989,,,,,4.5371,14.57756703,,
90990,,,,,4.5405,14.82324638,,
90991,,,,,4.5374,15.10894727,,
90992,,,,,4.5329,15.34154898,,
90993,,,,,4.5312,15.51467768,,
90994,,,,,4.5241,15.63147523,,
90995,,,,,4.5292,15.65703956,,
90996,,,,,4.5317,15.63393279,,
90997,,,,,4.5362,15.55006274,,
90998,,,,,4.5276,15.46360385,,
90999,,,,,4.5280000000000005,15.431603400000002,,
91000,,,,,4.5228,15.49748408,,
91001,,,,,4.5346,15.72782822,,
91002,,,,,4.5359,16.05611344,,
91003,,,,,4.5333,16.36706487,,
91004,,,,,4.511,16.61893838,,
91005,,,,,4.5226,16.73882542,,
91006,,,,,4.5261,16.77665975,,
91007,,,,,4.5252,16.80655922,,
91008,,,,,4.5199,16.78865711,,
91009,,,,,4.5256,16.66284851,,
91010,,,,,4.5226,16.54460076,,
91011,,,,,4.5183,16.45049799,,
91012,,,,,4.526,16.39218821,,
91013,,,,,4.5157,16.34890507,,
91014,,,,,4.5222,16.30502676,,
91015,,,,,4.5274,16.27253952,,
91016,,,,,4.5165,16.26191331,,
91017,,,,,4.5167,16.34401261,,
91018,,,,,4.5153,16.58800224,,
91019,,,,,4.5176,16.97987548,,
91020,,,,,4.532,17.43214763,,
91021,,,,,4.5254,17.89100972,,
91022,,,,,4.524,18.22737861,,
91023,,,,,4.5421,18.39222533,,
91024,,,,,4.5255,18.33940819,,
91025,,,,,4.5284,18.02288412,,
91026,,,,,4.5234,17.43677331,,
91027,,,,,4.541,16.71419284,,
91028,,,,,4.537,16.0249542,,
91029,,,,,4.5243,15.54243938,,
91030,,,,,4.5203,15.39139502,,
91031,,,,,4.5204,15.5264331,,
91032,,,,,4.5321,15.72912966,,
91033,,,,,4.5283,15.77014209,,
91034,,,,,4.533,15.53894866,,
91035,,,,,4.5404,15.17711554,,
91036,,,,,4.5336,14.74121986,,
91037,,,,,4.5191,14.26486193,,
91038,,,,,4.5246,13.82188875,,
91039,,,,,4.5209,13.52755354,,
91040,,,,,4.5295,13.37349116,,
91041,,,,,4.5326,13.36709667,,
91042,,,,,4.5278,13.447456099999998,,
91043,,,,,4.5175,13.55120482,,
91044,,,,,4.5127,13.65291766,,
91045,,,,,4.5232,13.70750146,,
91046,,,,,4.5288,13.72948602,,
91047,,,,,4.5193,13.66968738,,
91048,,,,,4.5142,13.64612894,,
91049,,,,,4.5311,13.5523185,,
91050,,,,,4.5088,13.47885815,,
91051,,,,,4.5065,13.27075541,,
91052,,,,,4.5188,13.04679752,,
91053,,,,,4.5255,12.48801311,,
91054,,,,,4.5164,12.36693109,,
91055,,,,,4.5163,11.11812673,,
91082,,,,,4.5184,8.457894787,,
91083,,,,,4.5262,9.844117173999999,,
91084,,,,,4.5412,11.07516911,,
91085,,,,,4.5517,12.09147246,,
91086,,,,,4.5474,12.92609172,,
91087,,,,,4.5225,13.50426423,,
91088,,,,,4.5233,13.82884897,,
91089,,,,,4.5152,13.90271665,,
91090,,,,,4.5129,13.68886746,,
91091,,,,,4.5162,13.34475757,,
91092,,,,,4.5172,13.00597238,,
91093,,,,,4.5108,12.79893297,,
91094,,,,,4.5002,12.50414206,,
91095,,,,,4.5221,12.00560614,,
91096,,,,,4.5144,11.57521992,,
91097,,,,,4.5112,11.17988579,,
91098,,,,,4.5119,10.85237899,,
91099,,,,,4.5201,10.59610306,,
91100,,,,,4.5266,10.38855618,,
91101,,,,,4.516,10.25483245,,
91102,,,,,4.5052,10.25433576,,
91103,,,,,4.5155,10.420969099999999,,
91104,,,,,4.4964,10.80531384,,
91105,,,,,4.5049,11.39089501,,
91106,,,,,4.503,12.10308148,,
91107,,,,,4.505,12.88819009,,
91108,,,,,4.5066,13.64059996,,
91109,,,,,4.518,14.33716818,,
91110,,,,,4.5184,14.949126099999999,,
91111,,,,,4.5072,15.53224225,,
91112,,,,,4.5196,16.11153264,,
91113,,,,,4.5073,16.62298381,,
91114,,,,,4.5112,17.06567403,,
91115,,,,,4.5167,17.43925269,,
91116,,,,,4.518,17.75004502,,
91117,,,,,4.5192,17.95924388,,
91118,,,,,4.5139,18.07690242,,
91119,,,,,4.5275,18.07351636,,
91120,,,,,4.523,17.96384052,,
91121,,,,,4.5197,17.79449758,,
91122,,,,,4.5269,17.54736332,,
91123,,,,,4.5205,17.2118246,,
91124,,,,,4.5172,16.79176997,,
91125,,,,,4.5146,16.32874877,,
91126,,,,,4.5145,15.870802900000001,,
91127,,,,,4.5182,15.49705098,,
91128,,,,,4.5241,15.19963064,,
91129,,,,,4.522,14.97571003,,
91130,,,,,4.5164,14.81817361,,
91131,,,,,4.5075,14.78729368,,
91132,,,,,4.5137,14.82641189,,
91133,,,,,4.5185,14.93209616,,
91134,,,,,4.518,15.08247053,,
91135,,,,,4.5184,14.17076594,,
91136,,,,,4.5007,13.43300389,,
91137,,,,,4.5073,13.03440169,,
91138,,,,,4.5154,12.80620613,,
91139,,,,,4.5073,12.80993803,,
91140,,,,,4.5162,12.8881124,,
91141,,,,,4.5065,13.02488459,,
91142,,,,,4.5055,13.21270152,,
91143,,,,,4.5211,13.44415184,,
91144,,,,,4.5172,13.70479848,,
91145,,,,,4.513999999999999,13.96001829,,
91146,,,,,4.4978,14.15371088,,
91147,,,,,4.501,14.30935497,,
91148,,,,,4.4994,14.42132256,,
91149,,,,,4.5099,14.44565202,,
91150,,,,,4.5134,14.42405038,,
91151,,,,,4.5027,14.36166427,,
91152,,,,,4.518,14.22661885,,
91153,,,,,4.5183,14.03508051,,
91154,,,,,4.5218,13.79442783,,
91155,,,,,4.5114,13.583731,,
91156,,,,,4.5151,13.44527115,,
91157,,,,,4.5217,13.42365944,,
91158,,,,,4.5021,13.57573166,,
91159,,,,,4.5159,13.82476965,,
91160,,,,,4.5158,14.13372083,,
91161,,,,,4.504,14.44131714,,
91162,,,,,4.5262,14.6664555,,
91163,,,,,4.5111,14.81597711,,
91164,,,,,4.5065,14.81395377,,
91165,,,,,4.5187,14.68814396,,
91166,,,,,4.507,14.47042405,,
91167,,,,,4.5168,14.21903112,,
91168,,,,,4.5134,14.00090762,,
91169,,,,,4.5089,13.78309951,,
91170,,,,,4.5018,13.60179344,,
91171,,,,,4.5149,13.44584138,,
91172,,,,,4.5246,13.30468954,,
91173,,,,,4.5246,13.21646789,,
91174,,,,,4.5304,13.22915942,,
91175,,,,,4.5222,13.31743291,,
91176,,,,,4.5208,13.45386477,,
91177,,,,,4.5173,13.65982003,,
91178,,,,,4.5094,13.87424004,,
91179,,,,,4.5239,14.02630101,,
91180,,,,,4.525,14.07930705,,
91181,,,,,4.5169999999999995,14.00508904,,
91182,,,,,4.5149,13.85186605,,
91183,,,,,4.5122,13.64674993,,
91184,,,,,4.5058,13.4373147,,
91185,,,,,4.5158,13.21754114,,
91186,,,,,4.5242,12.9700498,,
91187,,,,,4.5124,12.79140724,,
91188,,,,,4.5096,12.70034444,,
91189,,,,,4.5171,12.87705365,,
91190,,,,,4.5299,13.07777933,,
91191,,,,,4.52,13.05732281,,
91192,,,,,4.5187,12.75200301,,
91193,,,,,4.5446,12.31724486,,
91194,,,,,4.5428,11.87216955,,
91195,,,,,4.5355,11.43463131,,
91196,,,,,4.5317,11.28144232,,
91197,,,,,4.5275,11.74649909,,
91198,,,,,4.5252,12.68478363,,
91199,,,,,4.5224,13.71689016,,
91200,,,,,4.5384,14.56970031,,
91201,,,,,4.5331,15.20051448,,
91202,,,,,4.5301,15.59891945,,
91203,,,,,4.529,15.62497723,,
91204,,,,,4.5187,15.18219765,,
91205,,,,,4.5417,14.69753806,,
91206,,,,,4.5448,14.41651582,,
91207,,,,,4.5365,14.28066753,,
91208,,,,,4.5127,14.24738653,,
91209,,,,,4.5262,14.28369244,,
91210,,,,,4.5378,14.35067577,,
91211,,,,,4.523,14.46241061,,
91212,,,,,4.5275,14.53927588,,
91213,,,,,4.5356,14.52087644,,
91214,,,,,4.5209,14.42863803,,
91215,,,,,4.5155,14.24615658,,
91216,,,,,4.522,14.0751054,,
91217,,,,,4.5127,13.96822805,,
91218,,,,,4.5089,14.01186524,,
91219,,,,,4.5113,14.22064965,,
91220,,,,,4.503,14.55676126,,
91221,,,,,4.5167,14.91989423,,
91222,,,,,4.5247,15.19876786,,
91223,,,,,4.5206,15.36406985,,
91224,,,,,4.5187,15.48478824,,
91225,,,,,4.5168,15.61982534,,
91226,,,,,4.5147,15.76998451,,
91227,,,,,4.516,15.89773232,,
91228,,,,,4.5251,15.96458371,,
91229,,,,,4.5167,15.92910475,,
91230,,,,,4.5192,15.84500095,,
91231,,,,,4.5249,15.80642319,,
91232,,,,,4.5193,15.79123857,,
91233,,,,,4.5156,15.73852105,,
91234,,,,,4.5182,15.59704512,,
91235,,,,,4.5214,15.37107579,,
91236,,,,,4.5486,15.13453667,,
91237,,,,,4.5438,14.98891841,,
91238,,,,,4.5381,15.00872337,,
91239,,,,,4.5335,15.17221814,,
91240,,,,,4.529,15.47940572,,
91241,,,,,4.5296,15.90663113,,
91242,,,,,4.5339,16.28007834,,
91243,,,,,4.5344,16.44501173,,
91244,,,,,4.5349,16.44576509,,
91245,,,,,4.5332,16.3146944,,
91246,,,,,4.5283,16.05960132,,
91247,,,,,4.5345,15.74618627,,
91248,,,,,4.5262,15.43415111,,
91249,,,,,4.5228,15.16277731,,
91250,,,,,4.5269,14.94891371,,
91251,,,,,4.5238,14.77530291,,
91252,,,,,4.5257,14.57566585,,
91253,,,,,4.5169,14.34697342,,
91254,,,,,4.5221,14.17624485,,
91255,,,,,4.5336,14.12715182,,
91256,,,,,4.5334,14.17510209,,
91257,,,,,4.5212,14.19946088,,
91258,,,,,4.535,14.09507445,,
91259,,,,,4.5082,13.813004300000001,,
91260,,,,,4.527,13.47708866,,
91261,,,,,4.5224,13.18621844,,
91262,,,,,4.5187,12.97310282,,
91263,,,,,4.5255,12.8243638,,
91264,,,,,4.5176,12.74040452,,
91265,,,,,4.5375,12.65890301,,
91266,,,,,4.5345,12.58459642,,
91267,,,,,4.5226,12.56441411,,
91268,,,,,4.5194,12.5828909,,
91269,,,,,4.4921,12.58920021,,
91270,,,,,4.4999,12.58621668,,
91271,,,,,4.4975,12.56450524,,
91272,,,,,4.5011,12.50713719,,
91273,,,,,4.4905,12.48604471,,
91274,,,,,4.5048,12.51035891,,
91275,,,,,4.5061,12.54505978,,
91276,,,,,4.4961,12.53533752,,
91277,,,,,4.5032,12.47625888,,
91278,,,,,4.4876,12.39182087,,
91279,,,,,4.4957,12.25596355,,
91280,,,,,4.5016,12.09433919,,
91281,,,,,4.499,11.93492732,,
91282,,,,,4.511,11.74870249,,
91283,,,,,4.4910000000000005,11.44455364,,
91284,,,,,4.5078,11.26739988,,
91285,,,,,4.4966,11.26773594,,
91286,,,,,4.4979,11.31865523,,
91287,,,,,4.4978,11.39663674,,
91288,,,,,4.5033,11.47329509,,
91289,,,,,4.4975,11.58220602,,
91290,,,,,4.4897,11.6888076,,
91291,,,,,4.4973,11.85368579,,
91292,,,,,4.5028,11.97686302,,
91293,,,,,4.5028,11.99387526,,
91294,,,,,4.4924,11.96921192,,
91295,,,,,4.4989,11.90302075,,
91296,,,,,4.4945,11.84451972,,
91297,,,,,4.4973,11.794833599999999,,
91298,,,,,4.5032,11.71491068,,
91299,,,,,4.4927,11.60012707,,
91300,,,,,4.4987,11.51311866,,
91301,,,,,4.5086,11.44742936,,
91302,,,,,4.5114,11.41246739,,
91303,,,,,4.4988,11.417269000000001,,
91304,,,,,4.4869,11.473389300000001,,
91305,,,,,4.4936,11.56015004,,
91306,,,,,4.4994,11.67259941,,
91307,,,,,4.489,11.77171664,,
91308,,,,,4.4902,11.81184399,,
91309,,,,,4.4823,11.81585614,,
91310,,,,,4.4912,11.72679007,,
91311,,,,,4.4938,11.62910606,,
91312,,,,,4.496,11.47902636,,
91313,,,,,4.5023,11.34790317,,
91314,,,,,4.4872,11.24947549,,
91315,,,,,4.5006,11.21170992,,
91316,,,,,4.4995,11.22066311,,
91317,,,,,4.4867,11.23213933,,
91318,,,,,4.5074,11.27089498,,
91319,,,,,4.5004,11.30308355,,
91320,,,,,4.4978,11.33071935,,
91321,,,,,4.4864,11.26524011,,
91322,,,,,4.4912,11.12657284,,
91323,,,,,4.4959,10.9566228,,
91324,,,,,4.4747,10.75748028,,
91325,,,,,4.492,10.36288531,,
91326,,,,,4.4891,9.847190024,,
91327,,,,,4.4961,9.394869953999999,,
91328,,,,,4.4932,9.238037542999999,,
91329,,,,,4.5018,9.416852314,,
91330,,,,,4.502,9.868018736,,
91331,,,,,4.4773,10.41838644,,
91332,,,,,4.4914,10.90634207,,
91333,,,,,4.4962,11.27287016,,
91334,,,,,4.4908,11.58970496,,
91335,,,,,4.4946,11.89315675,,
91336,,,,,4.4866,12.14495768,,
91337,,,,,4.4991,12.33739502,,
91338,,,,,4.4976,12.39797268,,
91339,,,,,4.4889,12.28700037,,
91340,,,,,4.4907,11.98765793,,
91341,,,,,4.4963,11.6102515,,
91342,,,,,4.4957,11.24017669,,
91343,,,,,4.5118,10.9807524,,
91344,,,,,4.5011,10.875743,,
91345,,,,,4.4957,10.97129695,,
91346,,,,,4.5095,11.18374753,,
91347,,,,,4.4768,11.50987403,,
91348,,,,,4.4838,11.88326217,,
91349,,,,,4.4932,12.2344551,,
91350,,,,,4.4966,12.55295126,,
91351,,,,,4.5036,12.7638909,,
91352,,,,,4.4841,12.89220188,,
91353,,,,,4.4893,12.91125048,,
91354,,,,,4.5047,12.82380219,,
91355,,,,,4.4982,12.6410814,,
91356,,,,,4.4975,12.38973663,,
91357,,,,,4.4839,12.111381199999999,,
91358,,,,,4.4833,11.8638259,,
91359,,,,,4.5011,11.64169162,,
91360,,,,,4.5122,11.46976835,,
91361,,,,,4.4919,11.35958939,,
91362,,,,,4.4941,11.29606551,,
91363,,,,,4.4939,11.25965217,,
91364,,,,,4.4995,11.29120222,,
91365,,,,,4.4957,11.35424649,,
91366,,,,,4.4944,11.45706707,,
91367,,,,,4.5061,11.56203691,,
91368,,,,,4.4955,11.63649992,,
91369,,,,,4.4947,11.64555317,,
91370,,,,,4.4919,11.56339006,,
91371,,,,,4.5,11.44392666,,
91372,,,,,4.4893,11.32909022,,
91373,,,,,4.4889,11.2389586,,
91374,,,,,4.49,11.25167364,,
91375,,,,,4.4856,11.37496758,,
91376,,,,,4.482,11.54390436,,
91377,,,,,4.492,11.70731925,,
91378,,,,,4.4857,11.82178677,,
91379,,,,,4.4862,11.85689284,,
91380,,,,,4.4786,11.81129035,,
91381,,,,,4.4808,11.71971947,,
91382,,,,,4.4861,11.62698018,,
91383,,,,,4.5032,11.51578305,,
91384,,,,,4.4972,11.39026958,,
91385,,,,,4.4861,11.33369079,,
91386,,,,,4.4932,11.32764325,,
91387,,,,,4.4919,11.36706393,,
91388,,,,,4.5,11.3835871,,
91389,,,,,4.4934,11.38363168,,
91390,,,,,4.4830000000000005,11.33172361,,
91391,,,,,4.4853,11.30344188,,
91392,,,,,4.4694,11.47054597,,
91393,,,,,4.4766,11.91139459,,
91394,,,,,4.4782,12.50885551,,
91395,,,,,4.4967,13.04967992,,
91396,,,,,4.4954,13.39801852,,
91397,,,,,4.4895,13.52087414,,
91398,,,,,4.4713,13.40307032,,
91399,,,,,4.4941,13.12884225,,
91400,,,,,4.4967,12.80356027,,
91401,,,,,4.4915,12.5516151,,
91402,,,,,4.4903,12.41909906,,
91403,,,,,4.4935,12.36491264,,
91404,,,,,4.4932,12.35583686,,
91405,,,,,4.4874,12.29645587,,
91406,,,,,4.4903,12.16597493,,
91407,,,,,4.4863,11.957207499999999,,
91408,,,,,4.4926,11.65474265,,
91409,,,,,4.4889,11.31448991,,
91410,,,,,4.4882,11.03736614,,
91411,,,,,4.493,10.85738396,,
91412,,,,,4.4895,10.82190331,,
91413,,,,,4.4976,10.8807245,,
91414,,,,,4.4934,11.03343984,,
91415,,,,,4.5017,11.205695,,
91416,,,,,4.5006,11.36290813,,
91417,,,,,4.51,11.48774354,,
91418,,,,,4.5004,11.55473808,,
91419,,,,,4.4922,11.59226355,,
91420,,,,,4.5063,11.61147742,,
91421,,,,,4.5052,11.64858558,,
91422,,,,,4.489,11.70910177,,
91423,,,,,4.4933,11.81757875,,
91424,,,,,4.4893,11.9745574,,
91425,,,,,4.4895,12.1416715,,
91426,,,,,4.5033,12.3349997,,
91427,,,,,4.4838,12.56413873,,
91428,,,,,4.4844,12.83102265,,
91429,,,,,4.4946,13.16364855,,
91430,,,,,4.4849,13.51893972,,
91431,,,,,4.4875,13.87366294,,
91432,,,,,4.488,14.20868381,,
91433,,,,,4.4907,14.48548373,,
91434,,,,,4.4809,14.671409699999998,,
91435,,,,,4.494,14.75666279,,
91436,,,,,4.4951,14.71094039,,
91437,,,,,4.49,14.55056956,,
91438,,,,,4.5002,14.34884762,,
91439,,,,,4.4984,14.11305627,,
91440,,,,,4.4955,13.91793608,,
91441,,,,,4.4909,13.82111502,,
91442,,,,,4.4928,13.77686099,,
91443,,,,,4.5038,13.80552726,,
91444,,,,,4.4881,13.88556486,,
91445,,,,,4.4851,13.99114115,,
91446,,,,,4.4852,14.135998,,
91447,,,,,4.4918,14.34367588,,
91448,,,,,4.5053,14.66830232,,
91449,,,,,4.495,14.97487412,,
91450,,,,,4.5073,15.15510423,,
91451,,,,,4.4766,15.224593099999998,,
91452,,,,,4.4947,15.226457199999999,,
91453,,,,,4.5069,15.111734599999998,,
91454,,,,,4.4985,14.89703196,,
91455,,,,,4.4973,14.58914736,,
91456,,,,,4.4913,14.2267525,,
91457,,,,,4.4853,13.86723697,,
91458,,,,,4.4945,13.54771677,,
91459,,,,,4.4910000000000005,13.30400781,,
91460,,,,,4.4933,13.15102248,,
91461,,,,,4.4895,13.06258482,,
91462,,,,,4.4817,12.96687798,,
91463,,,,,4.4801,12.86949342,,
91464,,,,,4.4845,12.76664572,,
91465,,,,,4.4873,12.70618073,,
91466,,,,,4.4772,12.70348634,,
91467,,,,,4.4856,12.7853956,,
91468,,,,,4.4796,12.88854314,,
91469,,,,,4.5053,12.85032553,,
91470,,,,,4.4901,12.59766265,,
91471,,,,,4.4858,12.1945239,,
91472,,,,,4.4922,11.64945965,,
91473,,,,,4.4823,11.04789176,,
91474,,,,,4.4819,10.51803371,,
91475,,,,,4.4815,10.08577856,,
91476,,,,,4.4863,9.79293352,,
91477,,,,,4.5002,9.607592711,,
91478,,,,,4.4788,9.569367963,,
91479,,,,,4.4889,9.673543354,,
91480,,,,,4.4751,9.928601324,,
91481,,,,,4.4731,10.29098351,,
91482,,,,,4.4766,10.693376800000001,,
91483,,,,,4.4802,11.08217394,,
91484,,,,,4.4864,11.40055798,,
91485,,,,,4.4942,11.60537762,,
91486,,,,,4.4874,11.69112803,,
91487,,,,,4.4762,11.66601978,,
91488,,,,,4.4792,11.51941564,,
91489,,,,,4.4764,11.29754762,,
91490,,,,,4.482,11.02172586,,
91491,,,,,4.4697,10.75090952,,
91492,,,,,4.4796,10.560615499999999,,
91493,,,,,4.4922,10.40125135,,
91494,,,,,4.4856,10.32099963,,
91495,,,,,4.4887,10.25272774,,
91496,,,,,4.5088,10.18357536,,
91497,,,,,4.4951,10.13944127,,
91498,,,,,4.5028,10.14359373,,
91499,,,,,4.5052,10.191469300000001,,
91500,,,,,4.5061,10.277772099999998,,
91501,,,,,4.5068,10.36791379,,
91502,,,,,4.5092,10.42625908,,
91503,,,,,4.5043,10.39253029,,
91504,,,,,4.4914,10.24441128,,
91505,,,,,4.4916,10.01878675,,
91506,,,,,4.4931,9.751687755,,
91507,,,,,4.4993,9.463009357,,
91508,,,,,4.4905,9.202628547,,
91509,,,,,4.4946,8.967305687,,
91510,,,,,4.4902,8.758556199,,
91511,,,,,4.5009,8.630954971,,
91512,,,,,4.4938,8.547188772,,
91513,,,,,4.4928,8.511919034,,
91514,,,,,4.4943,8.584075583999999,,
91515,,,,,4.4796,8.771769218,,
91516,,,,,4.4898,9.186934074,,
91517,,,,,4.4941,9.925300776,,
91518,,,,,4.4989,10.75148141,,
91519,,,,,4.4885,11.37758168,,
91520,,,,,4.4829,11.82864868,,
91521,,,,,4.4897,12.18399093,,
91522,,,,,4.4847,12.51168237,,
91523,,,,,4.4973,12.850645599999998,,
91524,,,,,4.4953,13.17683573,,
91525,,,,,4.505,13.47592973,,
91526,,,,,4.4998,13.78088292,,
91527,,,,,4.4997,14.13167448,,
91528,,,,,4.481,14.5325215,,
91529,,,,,4.4724,15.06768577,,
91530,,,,,4.4957,15.66144992,,
91531,,,,,4.5028,16.23168049,,
91532,,,,,4.4842,16.65647156,,
91533,,,,,4.4971,16.87065356,,
91534,,,,,4.4963,16.832389000000003,,
91535,,,,,4.4908,16.55697602,,
91536,,,,,4.5078,16.04795523,,
91537,,,,,4.4808,15.37234648,,
91538,,,,,4.4964,14.58590216,,
91539,,,,,4.5001,13.75356469,,
91540,,,,,4.4978,12.93669199,,
91541,,,,,4.4911,12.24668581,,
91542,,,,,4.5102,11.68954883,,
91543,,,,,4.508,11.23868834,,
91544,,,,,4.5036,10.89452323,,
91545,,,,,4.4996,10.64726848,,
91546,,,,,4.5054,10.449997300000001,,
91547,,,,,4.5058,10.30627977,,
91548,,,,,4.4997,10.21460117,,
91549,,,,,4.4948,10.16680349,,
91550,,,,,4.4994,10.15497831,,
91551,,,,,4.4952,10.25589673,,
91552,,,,,4.4899,10.44417977,,
91553,,,,,4.5034,10.70556429,,
91554,,,,,4.4891,11.04043547,,
91555,,,,,4.513999999999999,11.45989233,,
91556,,,,,4.5007,11.90596153,,
91557,,,,,4.5017,12.319054199999998,,
91558,,,,,4.5049,12.70227972,,
91559,,,,,4.4867,13.05211679,,
91560,,,,,4.4912,13.37795861,,
91561,,,,,4.4888,13.64596495,,
91562,,,,,4.4975,13.86808804,,
91563,,,,,4.4941,14.03246653,,
91564,,,,,4.4976,14.13505175,,
91565,,,,,4.4859,14.21160058,,
91566,,,,,4.4946,14.27988998,,
91567,,,,,4.4957,14.31418315,,
91568,,,,,4.4776,14.31343861,,
91569,,,,,4.4858,14.26354489,,
91570,,,,,4.4871,14.112329,,
91571,,,,,4.4869,13.8841235,,
91572,,,,,4.5013,13.67235557,,
91573,,,,,4.4973,13.46757992,,
91574,,,,,4.4895,13.34697629,,
91575,,,,,4.499,13.28756985,,
91576,,,,,4.5129,13.20774979,,
91577,,,,,4.4966,13.1320048,,
91578,,,,,4.4955,13.16769182,,
91579,,,,,4.4978,13.34317597,,
91580,,,,,4.4888,13.64614707,,
91581,,,,,4.4975,14.04360279,,
91582,,,,,4.4827,14.45758659,,
91583,,,,,4.4849,14.76902902,,
91584,,,,,4.4893,14.89933946,,
91585,,,,,4.4907,14.91214408,,
91586,,,,,4.4955,14.82006352,,
91587,,,,,4.4863,14.68677087,,
91588,,,,,4.4876,14.54705018,,
91589,,,,,4.4723,14.37695581,,
91590,,,,,4.4872,14.15537137,,
91591,,,,,4.4919,13.93862138,,
91592,,,,,4.4961,13.71948877,,
91593,,,,,4.4875,13.512397400000001,,
91594,,,,,4.4906,13.35625471,,
91595,,,,,4.4887,13.29775787,,
91596,,,,,4.4897,13.35336042,,
91597,,,,,4.4905,13.51518355,,
91598,,,,,4.4986,13.72035597,,
91599,,,,,4.4907,13.87170685,,
91600,,,,,4.4787,13.94657848,,
91601,,,,,4.4854,13.915814000000001,,
91602,,,,,4.4836,13.7904579,,
91603,,,,,4.4944,13.57539353,,
91604,,,,,4.495,13.29840453,,
91605,,,,,4.493,13.006550599999999,,
91606,,,,,4.4946,12.73472388,,
91607,,,,,4.5019,12.51877168,,
91608,,,,,4.5014,12.35366968,,
91609,,,,,4.4935,12.2856099,,
91610,,,,,4.49,12.28544939,,
91611,,,,,4.4833,12.37612002,,
91612,,,,,4.4866,12.55074736,,
91613,,,,,4.507,12.747358,,
91614,,,,,4.4973,13.00712944,,
91615,,,,,4.5003,13.29349218,,
91616,,,,,4.495,13.57292585,,
91617,,,,,4.4974,13.74068692,,
91618,,,,,4.4901,13.81341524,,
91619,,,,,4.4942,13.96328481,,
91620,,,,,4.496,14.25843373,,
91621,,,,,4.4902,14.5334309,,
91622,,,,,4.4964,14.55141679,,
91623,,,,,4.4887,14.29086393,,
91624,,,,,4.5005,13.99153817,,
91625,,,,,4.5019,13.79861915,,
91626,,,,,4.4972,13.68083311,,
91627,,,,,4.5036,13.52946722,,
91628,,,,,4.512,13.35550025,,
91629,,,,,4.4965,13.08315191,,
91630,,,,,4.4931,12.7047645,,
91631,,,,,4.4992,12.2656414,,
91632,,,,,4.5015,11.79699526,,
91633,,,,,4.4974,11.33477169,,
91634,,,,,4.4918,10.84311681,,
91635,,,,,4.4964,10.31880875,,
91636,,,,,4.5116,9.714795403,,
91637,,,,,4.5014,9.049686154,,
91638,,,,,4.4912,8.387305087,,
91652,,,,,4.4952,8.473299098,,
91653,,,,,4.4763,8.929282276,,
91654,,,,,4.484,9.472402567,,
91655,,,,,4.4962,10.00527173,,
91656,,,,,4.4752,10.45001343,,
91657,,,,,4.4786,10.71842765,,
91658,,,,,4.4832,10.75584026,,
91659,,,,,4.49,10.67132911,,
91660,,,,,4.4859,10.47981582,,
91661,,,,,4.4838,10.29471997,,
91662,,,,,4.4837,10.13337031,,
91663,,,,,4.4758,9.959178438,,
91664,,,,,4.4839,9.799634789,,
91665,,,,,4.4877,9.664126481,,
91666,,,,,4.4862,9.52213663,,
91667,,,,,4.49,9.351464084,,
91668,,,,,4.497,9.175004454,,
